id	subject	predicate	object	category	relation
uuid:acbc3bfc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000168522	biolink:genetically_interacts_with	ensembl:ENSG00000105372		
uuid:acbc644c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000101266	biolink:genetically_interacts_with	ensembl:ENSG00000176208		
uuid:acbc9692-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000169032	biolink:genetically_interacts_with	ensembl:ENSG00000197299		
uuid:acbcc996-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000106348	biolink:genetically_interacts_with	ensembl:ENSG00000141985		
uuid:acbd078a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000183765	biolink:genetically_interacts_with	ensembl:ENSG00000141867		
uuid:acbd2d78-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000198793	biolink:genetically_interacts_with	ensembl:ENSG00000164924		
uuid:acbd538e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000228716	biolink:genetically_interacts_with	ensembl:ENSG00000166483		
uuid:acbd76e8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000166483	biolink:genetically_interacts_with	ensembl:ENSG00000126215		
uuid:acbd972c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000167552	biolink:genetically_interacts_with	ensembl:ENSG00000183765		
uuid:acbdbf5e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000101266	biolink:genetically_interacts_with	ensembl:ENSG00000118046		
uuid:acbde2a4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000166483	biolink:genetically_interacts_with	ensembl:ENSG00000167258		
uuid:acbe04e6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000198900	biolink:genetically_interacts_with	ensembl:ENSG00000091483		
uuid:acbe2390-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000131747	biolink:genetically_interacts_with	ensembl:ENSG00000091483		
uuid:acbe3db2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000177302	biolink:genetically_interacts_with	ensembl:ENSG00000091483		
uuid:acbe554a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000166483	biolink:genetically_interacts_with	ensembl:ENSG00000094804		
uuid:acbe6fa8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000166483	biolink:genetically_interacts_with	ensembl:ENSG00000198793		
uuid:acbe89b6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000097046	biolink:genetically_interacts_with	ensembl:ENSG00000168395		
uuid:acbea130-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136807	biolink:genetically_interacts_with	ensembl:ENSG00000168395		
uuid:acbeb846-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000169032	biolink:genetically_interacts_with	ensembl:ENSG00000118046		
uuid:acbecf70-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000080824	biolink:genetically_interacts_with	ensembl:ENSG00000175054		
uuid:acbeeb18-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000100299		
uuid:acbf080a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000137504		
uuid:acbf3546-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000179348		
uuid:acbf6e94-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000047315		
uuid:acbf8992-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000104814		
uuid:acbfb0ca-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000106588		
uuid:acbfd140-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000266412		
uuid:acbfee64-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000168002		
uuid:acc00b2e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000152944		
uuid:acc033ba-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000203859		
uuid:acc05c64-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000170345		
uuid:acc07ad2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000128713		
uuid:acc0945e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000122787		
uuid:acc0ad4a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000197233		
uuid:acc0c2da-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000142507		
uuid:acc0da0e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000137673		
uuid:acc0ef4e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000129084		
uuid:acc104ca-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000108830		
uuid:acc11f00-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000094804		
uuid:acc135da-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000164050		
uuid:acc14f84-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000005007		
uuid:acc1662c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000166821		
uuid:acc17fae-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000138356		
uuid:acc1a88a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000172789		
uuid:acc1c8f6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000104804		
uuid:acc1ec1e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000099949		
uuid:acc21afe-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000168487		
uuid:acc23908-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000213930		
uuid:acc24ff6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000116039		
uuid:acc269d2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000111405		
uuid:acc28b2e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000108947		
uuid:acc2a456-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000091831		
uuid:acc2bcb6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000116473		
uuid:acc2d44e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000173599		
uuid:acc2ead8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000163536		
uuid:acc3011c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000159184		
uuid:acc317f6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000124813		
uuid:acc32e8a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000142541		
uuid:acc34550-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000223501		
uuid:acc35bbc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000085721		
uuid:acc3752a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000196344		
uuid:acc38d44-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000112511		
uuid:acc3a360-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000132341		
uuid:acc3b904-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000196878		
uuid:acc3ce30-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000184481		
uuid:acc3e38e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000159403		
uuid:acc3fd92-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000129351		
uuid:acc41ca0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000007350		
uuid:acc44360-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000137693		
uuid:acc4781c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000164631		
uuid:acc4a36e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000101412		
uuid:acc4c1f0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000258366		
uuid:acc4e7a2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000231925		
uuid:acc50a8e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000221823		
uuid:acc52410-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000132970		
uuid:acc5442c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000197063		
uuid:acc56060-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000115233		
uuid:acc577b2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000204498		
uuid:acc591ac-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000138316		
uuid:acc5a8d6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000100138		
uuid:acc5c50a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000111802		
uuid:acc5e1f2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000159140		
uuid:acc5f9f8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000116539		
uuid:acc6123a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000165621		
uuid:acc62ac2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000187601		
uuid:acc6425a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000119718		
uuid:acc65bbe-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000171848		
uuid:acc67324-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000108784		
uuid:acc6919c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000129226		
uuid:acc6bece-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000133703	biolink:genetically_interacts_with	ensembl:ENSG00000185697		
uuid:acc6e7fa-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000112715		
uuid:acc70cf8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000159461		
uuid:acc731ec-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000105976		
uuid:acc74d3a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000144935		
uuid:acc76856-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000113456		
uuid:acc788e0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000096063		
uuid:acc7b068-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000103111		
uuid:acc7d1c4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000092969		
uuid:acc7ee48-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000166128		
uuid:acc8089c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000152944		
uuid:acc8211a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000135773		
uuid:acc83754-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000101333		
uuid:acc85388-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000099866		
uuid:acc86c06-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000124214		
uuid:acc88574-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000149311		
uuid:acc8a090-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000100697		
uuid:acc8b6e8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000127603		
uuid:acc8d43e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000141510	biolink:genetically_interacts_with	ensembl:ENSG00000143384		
uuid:acc8ee2e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000070831		
uuid:acc906de-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000188986		
uuid:acc922d6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000120314		
uuid:acc94d7e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000159593		
uuid:acc97812-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000140319		
uuid:acc99acc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000011376		
uuid:acc9b6ce-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000131966		
uuid:acc9d19a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000162408		
uuid:acc9f5c6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000166166		
uuid:acca1902-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000130724		
uuid:acca3a90-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000241370		
uuid:acca5444-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000144713		
uuid:acca6b8c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000172809		
uuid:acca83ce-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000140988		
uuid:acca9a76-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000166508		
uuid:accab0ba-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000115866		
uuid:accac80c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000189091		
uuid:accae152-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000166451		
uuid:accb00ec-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000164024		
uuid:accb17d0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000100664		
uuid:accb2de2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000188566		
uuid:accb43d6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000182446		
uuid:accb5ace-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000125835		
uuid:accb7266-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000163938		
uuid:accb895e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000103932		
uuid:accba9ca-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000013375		
uuid:accbd882-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000133119		
uuid:accc0b54-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000198793		
uuid:accc5f32-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000067225		
uuid:accc85b6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000132646		
uuid:accca154-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000198301		
uuid:acccbb1c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000204435		
uuid:acccd8c2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000125691		
uuid:acccf1b8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000197498		
uuid:accd0c02-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000073536		
uuid:accd2386-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000175054		
uuid:accd3970-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000156508		
uuid:accd570c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000166847		
uuid:accd7818-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000100297		
uuid:accd9096-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000149262		
uuid:accda8e2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000198034		
uuid:accdc11a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000142534		
uuid:accdd790-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000115368		
uuid:accdef1e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000111142		
uuid:acce0d50-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000137309		
uuid:acce286c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000183207		
uuid:acce4bee-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000147604		
uuid:acce77c2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000100462		
uuid:accea616-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000155229		
uuid:accec998-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000105193		
uuid:accef328-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000179918		
uuid:accf1466-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000156502		
uuid:accf566a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000181222		
uuid:accf7fdc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000088205		
uuid:accf997c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000164163		
uuid:accfb182-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000164167		
uuid:accfcabe-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000134697		
